FacilityID,ObsRecordDate,FlowConnectivity,FlowCondition,PersistentFlow,SampleDry,FloatDischargeCFS,AvgDischarge,VolumeDischargeCFS,date,rain_gage,wet_within_72,GlobalID,QInscfsV,QInscfsF,QInscfsFadj,QInscfs
L02-374-1 (L02P50),2024-07-30,NA,Flowing,Yes,Yes,0.99,0.240898,NA,2024-07-30,SULPHURCREEK,FALSE,{5DF64E4A-01D2-4F6C-919E-DCBB0BDD3E55},NA,0.99,0.6830999999999999,0.6830999999999999
L01-125-1,2024-05-23,NA,Pooled or Ponded,Unknown,NA,NA,2.5,NA,2024-05-23,TRABUCO,FALSE,{5903AEF4-DE41-446D-A41A-D3014DC8AD95},NA,NA,NA,NA
L01-730-1,2024-05-23,NA,Flowing,Yes,NA,NA,0.023405,NA,2024-05-23,TRABUCO,FALSE,{58435AF7-EDAB-42CB-9CEF-56F94E800788},NA,NA,NA,NA
M00.1-071-3 (M00S04),2024-05-22,NA,Other - See Comments,Unknown,NA,NA,0.051583,NA,2024-05-22,PALISADES,FALSE,{564BA613-62BA-484C-8F8D-10DB77A3916D},NA,NA,NA,NA
K01-12156-1,2024-05-20,NA,NA,Yes,NA,NA,NA,NA,2024-05-20,DANAPOINT,FALSE,{5534FF00-8FE3-41EF-BF46-3A596527C17F},NA,NA,NA,NA
J06-9079-1 (J06P03),2024-05-29,NA,Flowing,Yes,Yes,0.038571,0.130309,0.031,2024-05-29,ELTORO,FALSE,{53829E67-0A5F-46C8-B493-01AC3AA4C5CD},0.031,0.038571,0.026613989999999997,0.031
SM01-086-1 (M03P01),2024-05-23,NA,Other - See Comments,Unknown,NA,NA,NA,NA,2024-05-23,PALISADES,FALSE,{51E3B119-6EF4-4695-B9F3-3FFABED66286},NA,NA,NA,NA
SM01-086-1 (M03P01),2024-08-07,NA,Other - See Comments,Unknown,NA,NA,NA,NA,2024-08-07,PALISADES,FALSE,{51E3B119-6EF4-4695-B9F3-3FFABED66286},NA,NA,NA,NA
L01-303-1,2024-06-12,NA,Pooled or Ponded,Yes,NA,NA,NA,NA,2024-06-12,TRABUCO,FALSE,{4DB1E7DE-3FD5-4696-8101-98BEA4A83871},NA,NA,NA,NA
K01-12058-1 (K01P08),2024-05-20,NA,NA,Yes,NA,NA,0.166967,NA,2024-05-20,SULPHURCREEK,FALSE,{4C787A96-7840-4AA0-A3A0-EED192734DC5},NA,NA,NA,NA
L01-414-2,2024-07-31,NA,Dry,Unknown,NA,0,0,0,2024-07-31,TRABUCO,FALSE,{424C51CE-5569-476A-8035-40A7D01575A0},0,0,0,0
L01-414-2,2024-06-06,NA,Dry,Unknown,NA,0,0,0,2024-06-06,TRABUCO,FALSE,{424C51CE-5569-476A-8035-40A7D01575A0},0,0,0,0
L02-204-1 (L02P45),2024-08-22,NA,Flowing,Unknown,NA,0.021,0.021667,0.005,2024-08-22,TRABUCO,FALSE,{41CB5673-9B11-493E-B0F9-13C85AD6312E},0.005,0.021,0.01449,0.005
SM01-086-2,2024-05-23,NA,Other - See Comments,Unknown,NA,NA,0.02,NA,2024-05-23,PALISADES,FALSE,{3F28F93D-68A5-4355-B7E9-8E704FB9707E},NA,NA,NA,NA
SM01-086-2,2024-08-07,NA,NA,Unknown,NA,NA,0.02,NA,2024-08-07,PALISADES,FALSE,{3F28F93D-68A5-4355-B7E9-8E704FB9707E},NA,NA,NA,NA
SC11-035-1d,2024-08-26,NA,Dry,Unknown,NA,0,0,0,2024-08-26,DANAPOINT,FALSE,{3B52E0AD-1DF2-44A3-B49D-8D34966FF565},0,0,0,0
L02-502-5,2024-06-03,NA,Dry,Unknown,NA,0,0,0,2024-06-03,SULPHURCREEK,FALSE,{3912E472-E933-4D2C-AB01-D62EBFBB52E2},0,0,0,0
L02-502-5,2024-08-28,NA,Dry,Unknown,NA,0,0,0,2024-08-28,SULPHURCREEK,FALSE,{3912E472-E933-4D2C-AB01-D62EBFBB52E2},0,0,0,0
I01-11023-5,2024-05-07,NA,Dry,Unknown,NA,0,0,0,2024-05-07,LAGUNABEACH,FALSE,{37C6F748-E62C-4DCD-89A7-0CB6EFB76B47},0,0,0,0
L01-218-2,2024-05-23,NA,Flowing,Yes,NA,NA,0.020075,NA,2024-05-23,TRABUCO,FALSE,{36EB35B0-30D7-472E-B8A6-28D21FB8C159},NA,NA,NA,NA
L01-125-3,2024-05-23,NA,Other - See Comments,Unknown,NA,NA,0.034201,NA,2024-05-23,TRABUCO,FALSE,{33F2DC65-D927-4563-A681-F329D3F84B4B},NA,NA,NA,NA
L01-125-3,2024-08-27,NA,Flowing,Unknown,NA,NA,0.034201,NA,2024-08-27,TRABUCO,FALSE,{33F2DC65-D927-4563-A681-F329D3F84B4B},NA,NA,NA,NA
L01-760-1,2024-06-06,NA,Flowing,Yes,NA,NA,0.019838,NA,2024-06-06,TRABUCO,FALSE,{304B7146-FAA4-4C9E-85D8-E0AE384F357F},NA,NA,NA,NA
J01-10041-2 (J03P13),2024-07-17,NA,NA,Yes,NA,NA,2.4525,NA,2024-07-17,SULPHURCREEK,FALSE,{30268716-5276-44DF-9485-87949570FB12},NA,NA,NA,NA
M02-013-1,2024-05-22,NA,NA,Yes,NA,NA,NA,NA,2024-05-22,PALISADES,FALSE,{28818406-BBEA-4536-A70B-7DEA94341A5E},NA,NA,NA,NA
I01-11010-1,2024-06-18,NA,NA,Yes,Yes,NA,0.043362,NA,2024-06-18,LAGUNABEACH,FALSE,{25FC0B7A-A34B-48D1-86FD-00FA62D21B2B},NA,NA,NA,NA
L01-218-3,2024-05-23,NA,Pooled or Ponded,Yes,NA,NA,NA,NA,2024-05-23,TRABUCO,FALSE,{25F85F71-7FE3-41F6-8378-9EEFE4D6A956},NA,NA,NA,NA
L01-404-2,2024-07-30,NA,Flowing,Yes,NA,0.3,0.073474,NA,2024-07-30,TRABUCO,FALSE,{1E7BFD35-867B-41B5-9FF2-898F561EE27E},NA,0.3,0.207,0.207
I00-11453-1,2024-08-12,NA,Pooled or Ponded,Unknown,NA,NA,0.013894,NA,2024-08-12,LAGUNABEACH,FALSE,{171AC70D-B722-42FD-9ADA-813B331846A7},NA,NA,NA,NA
L02-166-1 (L02PXX),2024-06-20,NA,Flowing,Unknown,NA,NA,0.041916,NA,2024-06-20,TRABUCO,FALSE,{16A76DB0-63C1-4ED7-8125-2F40FB1F2F53},NA,NA,NA,NA
L01-471-1,2024-06-06,NA,Flowing,Yes,NA,0.01103,0.008117,NA,2024-06-06,PALISADES,FALSE,{1506D8A1-1F63-4CAD-971D-6107A4006B15},NA,0.01103,0.0076107,0.0076107
L01-458-1,2024-06-06,NA,Pooled or Ponded,Unknown,NA,NA,5.4e-4,NA,2024-06-06,PALISADES,FALSE,{12B3B591-46D7-4C09-AEF9-0205FDAAC85B},NA,NA,NA,NA
SC11-035-2d,2024-08-26,NA,Dry,Unknown,NA,0,0,0,2024-08-26,DANAPOINT,FALSE,{0E4D95D6-8AD7-457D-929B-ABD734ED7531},0,0,0,0
J01-10012-3,2024-07-10,NA,Dry,Unknown,NA,0,0,0,2024-07-10,TRABUCO,FALSE,{0E023D41-5A3C-41F1-98C3-7CA73337F6D9},0,0,0,0
M01-038-3,2024-05-22,NA,Other - See Comments,Unknown,NA,NA,0.016243,NA,2024-05-22,PALISADES,FALSE,{0DF4331E-C350-41BF-969E-1D66F2881789},NA,NA,NA,NA
J03-9234-5,2024-08-14,NA,Pooled or Ponded,Yes,NA,NA,0.012591,NA,2024-08-14,SULPHURCREEK,FALSE,{0C213075-F3BE-4202-976F-D3228FB0F4F4},NA,NA,NA,NA
L01-747-2,2024-07-22,NA,Other - See Comments,Unknown,NA,NA,0.025477,NA,2024-07-22,PALISADES,FALSE,{09587147-64CF-499E-B6F3-CA0AB4A5BB40},NA,NA,NA,NA
J07-9110-3,2024-07-01,NA,Pooled or Ponded,Yes,NA,NA,0.010077,NA,2024-07-01,ELTORO,FALSE,{07F87B16-7752-4E0E-8F95-EF62C174A7F6},NA,NA,NA,NA
J01-10006-3,2024-07-10,NA,Pooled or Ponded,Yes,NA,NA,0.120528,NA,2024-07-10,ELTORO,FALSE,{04DAE3FD-BC37-470C-8935-AA2C85E332E3},NA,NA,NA,NA
SC07-079-5,2024-05-29,NA,Dry,Unknown,NA,0,0.201763,0,2024-05-29,PALISADES,FALSE,{03864DBD-D87D-474A-A6EE-7F78E41DD1AA},0,0,0,0
L01-517-8,2024-06-10,NA,Dry,Unknown,NA,0,0,0,2024-06-10,PALISADES,FALSE,{01A02819-9301-488A-B748-0623EE010001},0,0,0,0
