Facility Identifier,AVGDISCHARGE,Jurisdiction,Qcalcs,QInscfs,AVGQadj,Q4calcs,QInscf,Qcont4calc2024,Qcont4calcPrior,Qcf2024,Qcfp,Qboth,Q4calcsall,JURISDICTI3,PERCENTAGE,area_acres,Acres,DischargePCF2,DischargePCF3,avgCnx,Persistent.Flow,MonitoringYear,rain_gage,dry_days,Qadj_Qall
L03-455-3 (L03P37),0,SAN JUAN CAPISTRANO,NA,0,0,0,0,NA,NA,NA,NA,NA,0,MISSION VIEJO,60.02596233,72.14698507,43.30716458,0,0,0,Unknown,MY2023-24,SULPHURCREEK,287,0
L03-455-3 (L03P37),0,SAN JUAN CAPISTRANO,NA,0,0,0,0,NA,NA,NA,NA,NA,0,SAN JUAN CAPISTRANO,35.77328003,72.14698507,25.80938429,0,0,0,Unknown,MY2023-24,SULPHURCREEK,287,0
L03-455-6,0,LAGUNA NIGUEL,NA,0,0,0,0,NA,NA,NA,NA,NA,0,LAGUNA NIGUEL,82.19683381,5.33953354,4.389004885,0,0,0,Unknown,MY2023-24,SULPHURCREEK,287,0
L03-455-6,0,LAGUNA NIGUEL,NA,0,0,0,0,NA,NA,NA,NA,NA,0,MISSION VIEJO,17.76583201,5.33953354,0.948617871,0,0,0,Unknown,MY2023-24,SULPHURCREEK,287,0
L03-455-6,0,LAGUNA NIGUEL,NA,0,0,0,0,NA,NA,NA,NA,NA,0,SAN JUAN CAPISTRANO,0.037321744,5.33953354,0.00199281,0,0,0,Unknown,MY2023-24,SULPHURCREEK,287,0
L03-497-1,0,SAN JUAN CAPISTRANO,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,LAGUNA NIGUEL,70.8605139,45.51756325,32.25454786,0,0,0.77,Unknown,MY2023-24,SULPHURCREEK,287,0
L03-497-1,0,SAN JUAN CAPISTRANO,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,SAN JUAN CAPISTRANO,29.13948729,45.51756325,13.26360578,0,0,0.77,Unknown,MY2023-24,SULPHURCREEK,287,0
L03-708-5,0.005715,LAGUNA NIGUEL,NA,0,0.003943349999999999,0,0,NA,NA,NA,NA,NA,0,LAGUNA NIGUEL,78.20762138,28.84826742,22.56194151,0,0,0,Unknown,MY2023-24,SULPHURCREEK,287,0
L03-708-5,0.005715,LAGUNA NIGUEL,NA,0,0.003943349999999999,0,0,NA,NA,NA,NA,NA,0,MISSION VIEJO,21.792378,28.84826742,6.286758685,0,0,0,Unknown,MY2023-24,SULPHURCREEK,287,0
L04-702-4,0,MISSION VIEJO,NA,0,0,0,0,NA,NA,NA,NA,NA,0,LAGUNA HILLS,56.399775,374.77459069,257.0308796,0,0,0,Unknown,MY2023-24,SULPHURCREEK,287,0
L04-702-4,0,MISSION VIEJO,NA,0,0,0,0,NA,NA,NA,NA,NA,0,MISSION VIEJO,43.60022493,374.77459069,163.4034795,0,0,0,Unknown,MY2023-24,SULPHURCREEK,287,0
LC02-11508-3,0,LAGUNA BEACH,NA,0,0,0,0,NA,NA,NA,NA,NA,0,LAGUNA BEACH,14.21275699,319.65476129,45.48455664,0,0,0.385,Unknown,MY2023-24,LAGUNABEACH,288,0
LC02-11508-3,0,LAGUNA BEACH,NA,0,0,0,0,NA,NA,NA,NA,NA,0,ORANGE CO,85.78724286,319.65476129,284.0413333,0,0,0.385,Unknown,MY2023-24,LAGUNABEACH,288,0
LC05-11017-1,0,LAGUNA BEACH,NA,0,0,0,0,NA,NA,NA,NA,NA,0,LAGUNA BEACH,100,63.88315303,63.95740001,0,0,0,Unknown,MY2023-24,LAGUNABEACH,288,0
M00.1-070-4,0,SAN CLEMENTE,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,SAN CLEMENTE,100,137.0917445,137.0924508,0,0,0.77,Unknown,MY2023-24,PALISADES,291,0
M00.1-070-6,0,SAN CLEMENTE,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,SAN CLEMENTE,100,198.69120835,198.6904156,0,0,0.77,Unknown,MY2023-24,PALISADES,291,0
M01-002-1,0,ORANGE CO,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,ORANGE CO,100,307.23317417,307.2319472,0,0,0.77,Unknown,MY2023-24,PALISADES,291,0
M01-003-1,0,ORANGE CO,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,ORANGE CO,88.73418046,621.29881074,551.3021391,0,0,0.77,Unknown,MY2023-24,PALISADES,291,0
M01-003-1,0,ORANGE CO,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,SAN JUAN CAPISTRANO,11.26581954,621.29881074,69.99411477,0,0,0.77,Unknown,MY2023-24,PALISADES,291,0
M01-003-2,0,ORANGE CO,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,ORANGE CO,88.73418046,621.29881074,551.3021391,0,0,0.77,Unknown,MY2023-24,PALISADES,291,0
M01-003-2,0,ORANGE CO,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,SAN JUAN CAPISTRANO,11.26581954,621.29881074,69.99411477,0,0,0.77,Unknown,MY2023-24,PALISADES,291,0
M01-050-7,4e-6,SAN CLEMENTE,NA,0,2.76e-6,0,0,NA,NA,NA,NA,NA,0,SAN CLEMENTE,100,1.69703522,1.697028167,0,0,0.5,Unknown,MY2023-24,PALISADES,291,0
M01-168-1d (M00P03),0,DANA POINT,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,DANA POINT,100,4.60906581,4.604170344,0,0,0.77,Unknown,MY2023-24,PALISADES,291,0
M02-061-5,0,SAN CLEMENTE,NA,0,0,0,0,NA,NA,NA,NA,NA,0,SAN CLEMENTE,100,3.75049186,3.750511178,0,0,0.385,Unknown,MY2023-24,PALISADES,291,0
SC03-067-1,0,SAN CLEMENTE,NA,0,0,0,0,NA,NA,NA,NA,NA,0,SAN CLEMENTE,99.95606465,174.71237258,174.6365117,0,0,0,Unknown,MY2023-24,PALISADES,291,0
SC05-073-1,0.006985,SAN CLEMENTE,NA,0,0.00481965,0,0,NA,NA,NA,NA,NA,0,SAN CLEMENTE,100.0000016,124.43649592,124.4371389,0,0,0,Unknown,MY2023-24,PALISADES,291,0
SC07-079-5,0.201763,SAN CLEMENTE,NA,0,0.13921646999999998,0,0,NA,NA,NA,NA,NA,0,SAN CLEMENTE,100,29.94605554,29.94620981,0,0,0.59,Unknown,MY2023-24,PALISADES,291,0
SC11-035-1d,0,DANA POINT,NA,0,0,0,0,NA,NA,NA,NA,NA,0,DANA POINT,100,10.82401554,10.52355402,0,0,0.385,Unknown,MY2023-24,DANAPOINT,302,0
SC11-035-2d,0,DANA POINT,NA,0,0,0,0,NA,NA,NA,NA,NA,0,DANA POINT,100,5.1812756,5.15458083,0,0,0.385,Unknown,MY2023-24,DANAPOINT,302,0
SC11-035-3d,0,DANA POINT,NA,0,0,0,0,NA,NA,NA,NA,NA,0,DANA POINT,100,11.19373032,11.19369006,0,0,0.385,Unknown,MY2023-24,PALISADES,291,0
SC11-130-2,0.013885,DANA POINT,NA,0,0.00958065,0,0,NA,NA,NA,NA,NA,0,DANA POINT,100,115.99106334,115.3171569,0,0,0.385,Unknown,MY2023-24,PALISADES,291,0
SC12-068-4,0.0089,SAN CLEMENTE,NA,0,0.006141,0,0,NA,NA,NA,NA,NA,0,SAN CLEMENTE,99.98312968,16.13226718,16.1296287,0,0,0.385,Unknown,MY2023-24,PALISADES,291,0
